2.2427029609680176,1
0.9984241724014282,1
2.7375378608703613,1
2.5465173721313477,1
1.5702180862426758,1
1.3387717008590698,1
1.525632619857788,1
1.6143702268600464,1
1.4437059164047241,1
1.5502979755401611,1
1.8574682474136353,1
2.7239279747009277,1
2.5297226905822754,1
1.29429030418396,1
1.7190102338790894,1
1.4762647151947021,1
1.946293592453003,1
1.5750081539154053,1
1.5823845863342285,1
2.1442737579345703,1
1.1451773643493652,1
2.13010835647583,1
1.5105986595153809,1
3.006014823913574,1
1.35494065284729,1
1.4849145412445068,1
1.7235984802246094,1
1.839790940284729,1
