2.2632837295532227,1
2.504452705383301,1
2.739107608795166,1
1.3277218341827393,1
2.4464595317840576,1
1.9270293712615967,1
2.264258861541748,1
2.6759681701660156,1
1.6307597160339355,1
2.4517011642456055,1
1.6364907026290894,1
2.126887798309326,1
2.14471173286438,1
2.1569738388061523,1
1.9069886207580566,1
1.9540307521820068,1
1.853129506111145,1
2.2728872299194336,1
2.1341240406036377,1
2.1036102771759033,1
1.7771797180175781,1
1.3374683856964111,1
1.8566724061965942,1
2.4673337936401367,1
2.3860366344451904,1
2.2090206146240234,1
2.2165944576263428,1
2.2419323921203613,1
1.9301700592041016,1
2.70163631439209,1
2.3265514373779297,1
1.8145076036453247,1
2.092120885848999,1
1.2499010562896729,1
2.3682198524475098,1
1.9334204196929932,1
1.8570523262023926,1
1.7477405071258545,1
1.935410499572754,1
3.269667148590088,1
2.011209487915039,1
1.5577796697616577,1
2.4759483337402344,1
2.043426752090454,1
2.495276927947998,1
1.9337462186813354,1
1.6299676895141602,1
2.4397990703582764,1
2.2370333671569824,1
1.3887089490890503,1
2.0898423194885254,1
1.7674572467803955,1
1.7697486877441406,1
1.9491760730743408,1
2.471792221069336,1
2.3788676261901855,1
2.3422605991363525,1
1.383195161819458,1
2.1553549766540527,1
2.5896029472351074,1
1.782706618309021,1
2.978933334350586,1
2.386059284210205,1
