1.7019102573394775,1
2.1814050674438477,1
2.3002395629882813,1
1.275363564491272,1
2.1576991081237793,1
1.6802480220794678,1
1.8345561027526855,1
2.567758560180664,1
1.5393227338790894,1
2.1665618419647217,1
1.6746453046798706,1
1.8584942817687988,1
1.9233001470565796,1
1.993391752243042,1
1.8373477458953857,1
1.7282752990722656,1
1.7997268438339233,1
2.1953372955322266,1
1.8836907148361206,1
1.9375518560409546,1
1.6592134237289429,1
1.362924575805664,1
1.6869070529937744,1
2.2994656562805176,1
2.2524404525756836,1
2.0497260093688965,1
1.954848289489746,1
2.2760140895843506,1
1.732204556465149,1
2.444490671157837,1
1.9736171960830688,1
1.5632455348968506,1
2.057662010192871,1
1.369491696357727,1
2.249431610107422,1
1.8558108806610107,1
1.7693244218826294,1
1.6434791088104248,1
1.5672234296798706,1
3.0595970153808594,1
1.8665332794189453,1
1.5336353778839111,1
2.5788938999176025,1
1.9045770168304443,1
2.3126792907714844,1
1.7016044855117798,1
1.4389004707336426,1
2.3556244373321533,1
2.0912697315216064,1
1.2174561023712158,1
1.8620917797088623,1
1.5395783185958862,1
1.8241890668869019,1
1.654381513595581,1
2.105457067489624,1
2.425347089767456,1
2.255300998687744,1
1.347962498664856,1
2.2291929721832275,1
2.4850311279296875,1
1.899198293685913,1
2.940110683441162,1
2.327155113220215,1
